id,home_team_abbr,away_team_abbr,date,is_night_game,,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
138,QDH,VJV,2018/3/31,FALSE,TRUE,1,rodrica02,oviedjo01,1,1,,,,0.23250795,0.306332285,-0.26328524,,-0.738737256,-0.271946578,-2.231239978,-0.591715499,0.159554186,-1.179400786,-1.059924636,-1.200288747,0.539560956,-3.89605665,-0.942297536,0.018157757,0.316124491,-0.808407716,,,,,,,,,OAK_2018,LAA_2018,-0.4013146,-1.661743139,-2.921311019,-3.517354098,-5.014323913,,-0.012642879,-4.716931798,0.00326703,-0.008958464,-4.740776091,0.00712294,-0.008791092,0.293131059,0.006446132,-0.011663843,0.295556132,0.007896732,0.460833423,-2.505303954,,0.493283955,-2.123067733,,-0.32153074,0.60660239,,9.904569932,-2.71042738,,-3.118545776,7.188622075,,-1.10078724,1.049772744,,,-1.050401393,,-3.49207287,-0.354804633,,,1.836246162,,0.272556768,-0.492554475,,-3.239582742,-6.704679581,,-1.819868129,-0.348110397,,-1.588349046,-3.101462032,,-1.668300375,-2.576051144,,1.033386422,-0.717140089,,-5.873016589,-4.996836843,,0.26127446,-0.494438831,,3.15019112,-6.654586876,,-1.421777912,-0.248622239,,0.01767451,-5.969518607,,,-2.951920597,,-1.323546199,1.277183188,,9.970057182,-2.791154947,,3.007663112,7.209760895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,KFH,RLJ,2018/3/31,TRUE,FALSE,0,jungmta01,schrejo01,,1,,,2018,-3.594495609,-2.376704759,-3.320176156,2.517412917,-1.182511111,-0.444111746,-1.177018329,-0.858819442,-1.249457078,-1.622528846,-1.510341196,-1.479683788,-0.02003599,-1.319193713,-0.728958283,2.068890698,-3.566232927,1.88462162,,,,,,,,,TBR_2018,BOS_2018,-3.495306739,-4.94663563,,-3.517354098,-5.014323913,,0.447259031,-3.988247378,0.00326703,-0.461667003,-4.008700877,0.00712294,-0.008791092,0.293131059,0.006446132,-0.011663843,,0.007896732,-5.603769619,-6.964200168,,-3.757406152,2.595098562,,-5.068001989,-1.116605404,,4.320338196,-5.716717661,,-1.400986051,13.63554415,,-1.806174523,2.454388892,,-0.562533519,-6.099443318,,-1.806665403,-6.464724006,,-1.201161546,-2.921881119,,-2.302458046,-1.144877667,,-1.454474552,-2.106105141,,,-1.740207975,,-2.313719578,-1.892538517,,-2.045381875,-6.569395671,,0.143996844,-6.06716411,,-2.062996183,-7.141986887,,-2.306464353,-1.153227279,,1.387692233,-2.09795995,,-1.093336115,3.050742817,,2.823045279,-5.242894971,,-5.445784102,-6.63278014,,2.581097233,10.9208917,,4.353474382,-5.882254608,,,13.64633912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,JEM,QPO,2018/3/31,TRUE,TRUE,1,castehu01,holmegr01,1,1,,,2018,-4.370239574,-4.523134394,-4.991822049,3.449439573,-3.845154245,-3.21597094,-4.550527606,-3.181462428,0.675046113,-2.951913026,-2.750019803,0.128688636,-2.846749011,-2.963198099,-3.498265894,1.646779016,-4.311207555,-0.678608036,,,,,,,,,LAD_2018,SFG_2018,,8.192934333,-2.921311019,-3.517354098,-5.014323913,,-0.9324467,-6.174300636,,0.896458616,-6.204926518,,-4.381710582,-8.552904766,,,-8.468543056,,-6.833081047,3.277327073,,-7.157958237,10.52708827,,-7.663586649,2.565866047,,5.941566765,1.210820814,,-9.766742736,-6.592267857,,-6.038498219,-5.973307999,,-5.016015474,4.209017279,,-7.199969298,6.716225652,,,2.787871619,,1.214635358,-7.407180315,,-3.348182479,-6.397082628,,-4.674126485,-5.916500707,,-4.310152235,-5.878000656,,0.125334843,2.32481288,,-4.348610055,4.972850943,,-4.493738683,-1.244346575,,1.200691098,-7.477596378,,3.249580155,-6.364063683,,-5.356763284,-5.786842155,,2.245603063,-5.568699988,,-6.605930261,2.534472494,,-1.135348669,7.799278903,,5.984095195,1.240714175,,9.419530681,-6.580647486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,SAJ,UPV,2018/3/31,FALSE,TRUE,1,,leakemi01,1,1,,,2018,-4.473672102,-4.604438547,-3.162363432,-1.486849757,-2.513832678,0.761044426,0.412423542,,-1.524386106,0.593111454,0.142563613,-0.925285328,1.051555825,-0.172360042,-2.267462511,3.921723746,-4.117293411,-1.085891408,,,,,,,,,TOR_2018,NYY_2018,2.692677538,1.623149352,-2.921311019,-0.41439655,-1.693654423,-2.938427055,-3.231956251,-3.988247378,0.00326703,3.160001315,-4.008700877,0.00712294,-4.381710582,-8.552904766,,4.324645264,-8.468543056,,-6.996989237,-1.599590661,,-7.286767028,-6.089062589,,-4.822964276,-2.084434439,,-2.644940099,-5.455301115,,-4.444266781,-6.861549614,,-3.922336371,-4.568691851,,1.373762984,-4.416429343,,0.73441047,-7.837739595,,2.347990877,-1.85130248,,-2.804899961,0.159768718,,2.163254213,-6.673919886,,1.034390228,,,0.348190631,-4.549513276,,-1.297145964,-3.006138523,,1.847120134,-3.159209857,,-0.367345387,-0.964920692,,-2.80748656,,,-2.137305539,-6.624005487,,-3.461906764,-4.477570307,,5.357692073,-5.996847149,,-6.303948501,-0.70641522,,-1.725871885,-0.362786735,,-2.652155776,-5.613463333,,4.284977953,-6.865311879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,ECN,HAN,2018/3/31,FALSE,FALSE,0,buehlwa01,kintzbr01,1,1,,,2018,-1.25002496,,-2.671390512,3.552998091,-3.845154245,-1.907515668,-1.35542507,-2.647254541,0.503215471,-2.065656906,,-1.812563384,,1.408978652,-3.498265894,4.462823132,-0.828667825,-1.441181158,,,,,,,,,,WSN_2018,-3.495306739,-4.94663563,,-3.517354098,-5.014323913,,-1.85225052,-6.174300636,,1.801875696,-6.204926518,,-4.381710582,-8.552904766,,4.324645264,-8.468543056,,-1.888517305,,,-3.113362196,,,-4.060624726,,,6.121703272,,,-9.263883045,,,-6.038498219,,,-2.9137507,,,-2.091888205,,,,,,0.900609161,,,-2.852696176,,,-3.246997307,,,-2.979197131,,,-2.494648035,,,-3.160372398,,,1.970742761,,,0.887552219,,,2.772512787,,,-5.356763284,,,6.097907617,,,,,,-2.241009158,,,6.165275286,,,8.964250144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,PDF,MZG,2018/3/31,TRUE,TRUE,1,wagueja01,kaprija01,1,1,,,2018,0.404895498,1.525894578,0.841403829,4.692141782,1.036358166,-0.73679253,0.607049077,0.186369901,1.568565451,0.593111454,-0.159091514,0.63703374,-1.308037714,2.656597461,,-1.510974801,-0.231336554,1.237771376,,,,,,,,,ATL_2018,PHI_2018,5.786669676,4.908041842,-2.921311019,-0.41439655,-1.693654423,-2.938427055,0.907160942,-3.259562959,0.00326703,,,0.00712294,-0.008791092,0.293131059,0.006446132,-0.011663843,0.295556132,0.007896732,0.734013741,-6.128157128,,2.425415821,-7.661784687,,1.393733249,-1.211027749,,8.103204856,-3.494677018,,1.002291436,5.462050808,,1.72076189,-1.759459553,,-1.032776955,-3.785299102,,1.045562618,,,0.441119781,-5.82433876,,2.847571581,1.72534438,,1.050106901,-5.043656037,,1.034390228,-5.916500707,,-0.137607982,-3.579717489,,0.811415504,-1.877742745,,-1.903075282,-3.831536193,,3.815409411,-1.444399935,,2.829013272,1.745441891,,-1.024148348,-5.003191883,,1.300499288,-0.549754764,,-2.074155048,-3.945025795,,-0.252362646,,,1.643224212,-6.286334971,,8.158256279,-3.597528772,,-0.97604159,5.501774536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,JBM,PJT,2018/3/31,TRUE,FALSE,0,jonesja09,anderta01,2,2,,,2018,0.26698546,-0.083927649,0.122479197,-4.179371209,1.480132022,3.980533056,5.067217593,7.537534951,-3.070861884,8.569416533,7.993861458,-2.186068674,3.024900478,3.631146832,1.424947637,-4.871476945,0.5375593,-1.675819042,,,,,,,,,KCR_2018,CHW_2018,-3.495306739,-4.94663563,,2.688560998,-5.014323913,,-6.451269624,-6.174300636,,6.328961094,-6.204926518,,-4.381710582,-8.552904766,,4.324645264,-8.468543056,,0.515469487,,,-0.124998242,,,0.277450336,,,-7.328489297,,,1.616172098,,,2.426149173,,,6.546440783,,,8.176132672,,,11.99183178,,,-5.631135732,,,8.495976423,,,13.87855283,,,12.99226412,,,-2.99874408,,,4.983434907,,,5.256329274,,,-5.625736476,,,-8.279547898,,,2.222662794,,,-6.671269716,,,0.945035947,,,-2.581212385,,,,,,-1.60837567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,DPS,HXK,2018/3/31,FALSE,FALSE,0,garzaju01,,1,1,,,2018,0.560044291,-0.214014293,-0.450322543,,-1.626284967,-2.165763419,-0.349859805,-0.806559975,-0.252839354,-1.622528846,-1.510341196,0.922415571,-2.538484585,3.717651423,-0.782293096,-0.260128168,0.549715548,-1.307891066,,,,,,,,,TEX_2018,HOU_2018,2.692677538,1.623149352,-2.921311019,-0.41439655,-1.693654423,-2.938427055,,-1.073509701,0.00326703,-0.461667003,-1.080400023,0.00712294,-0.008791092,0.293131059,0.006446132,-0.011663843,,0.007896732,0.979876026,1.326559979,,-0.331092308,-2.533343062,,-0.611945806,1.220347632,,-2.344712586,-5.324592842,,-2.112826393,1.169382794,,-2.511561805,1.049772744,,-3.328671379,,,-0.484268775,-4.748454519,,-1.11904748,-0.709351933,,-0.481106104,-0.492554475,,-2.207885233,-0.829577789,,,-1.740207975,,-2.313719578,-1.892538517,,1.196576989,4.506024818,,-3.858673201,-6.020098484,,5.384230627,-4.778262154,,-0.490258851,-0.494438831,,2.15630077,-0.84412301,,-1.175446564,0.261993781,,-0.363016308,-1.09514417,,0.963966825,0.907749214,,-2.047750854,-7.045286057,,-2.350188959,-5.479067695,,2.046515311,1.168549884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,GUT,MOO,2018/3/31,TRUE,FALSE,0,,campbpa02,1,1,,,2018,-0.784578581,0.875461355,-1.116642934,3.691076114,-1.182511111,-1.58040185,0.412423542,0.39540777,2.599549303,0.149983394,-0.464878904,1.0320184,-2.106215352,1.866798933,-1.824373294,-1.105264097,-1.157021571,2.763864916,-1.387443306,-3.44545981,-4.612407719,-2.328612191,,,,,MIA_2018,,2.692677538,1.623149352,-2.921311019,5.791518546,-1.693654423,-2.938427055,-1.39234861,-2.53087854,0.00326703,1.349167156,-2.54455045,,-0.008791092,0.293131059,0.006446132,-0.011663843,0.295556132,0.007896732,-1.150930448,-4.525741301,,1.394945493,-2.738480727,,-1.646549482,,,6.361885282,-0.226970191,,-6.638563616,8.756792309,,-1.806174523,-3.164075702,,-2.388184507,0.632612582,,0.73441047,1.77336953,,0.769576046,5.452422896,,4.731728762,5.639283534,,-6.911611376,23.88583734,,0.320825639,3.828182335,,-0.630061371,2.717312691,,1.344500872,-2.488448753,,-3.171650597,-1.035633964,,2.647652886,-6.694701305,,4.707846549,5.698172578,,6.734822313,23.75860425,,-2.779758417,-3.273040207,,-1.519149115,-5.180849031,,-1.693928407,-5.529604589,,3.855918681,,,6.406848739,-0.237637837,,6.422267143,8.759600369,,-1.451127421,,,-3.596779242,,,-4.870143928,,,-2.451245899,,,,,,1.197671352,,,,,,,,,,,,,,,,,,,,
6586,YHA,RAV,2018/3/31,TRUE,FALSE,0,plesaza01,hendrli01,1,1,,,2018,,0.826678863,-0.356803891,3.552998091,-0.738737256,0.829910493,-0.430953778,-0.376871023,2.908844459,0.593111454,-0.890501893,-2.156025857,1.164940441,-2.585229548,-0.728958283,0.622762974,-0.261511354,1.783413759,,,,,,,,,SDP_2018,MIL_2018,2.692677538,1.623149352,-2.921311019,2.688560998,-5.014323913,,-1.39234861,-5.445616217,0.00326703,1.349167156,-5.472851304,0.00712294,-4.381710582,-8.552904766,,4.324645264,-8.468543056,,-0.085527211,4.183040366,,,1.569410237,,,4.902819083,,6.121703272,,,-3.066300613,7.283662695,,-1.10078724,1.049772744,,1.484408498,,,-0.613915503,-6.602025565,,-0.443887379,-2.327115208,,5.296975916,-3.884635076,,3.615775706,7.13718328,,1.034390228,2.436084758,,-1.31550325,-1.228294827,,-2.958197224,-0.714998133,,2.027326793,-3.643081084,,-3.934893325,-5.197400978,,5.271496532,-3.92013876,,-3.528752028,7.045875292,,-1.093336115,1.086835045,,0.844765043,3.296464746,,-0.299353748,4.349945345,,2.434355195,-3.105592056,,6.165275286,8.363682957,,,7.288834337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136,RKN,FBW,2018/3/31,FALSE,FALSE,0,sadleca02,detmere01,,2,,,2018,-0.974204884,-2.262878945,-1.33874973,-2.798590977,-2.070058823,-2.630609371,-1.517613016,-2.925971699,5.314473448,-2.951913026,-2.750019803,0.062850756,-2.828020302,-1.364931084,-1.65206082,1.337808659,-0.360326275,-2.598188654,,,,,,,,,,CLE_2018,2.692677538,-4.94663563,,-3.517354098,-5.014323913,,0.907160942,-6.174300636,,-0.914375543,-6.204926518,,4.364128398,-8.552904766,,-4.34797295,-8.468543056,,-1.451428797,,,-3.577073844,,,-1.991417374,,,-4.926669196,,,-0.656492481,,,-3.216949088,,,-4.075528602,,,-2.351181662,,,-4.44922906,,,9.693342671,,,-7.481759999,,,,,,-4.310152235,,,0.036477695,,,,,,-2.130621167,,,9.655440846,,,7.30465278,,,-2.514478505,,,1.822936419,,,-0.453237849,,,,,,-4.947103587,,,0.630086972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8442,XFB,GKO,2018/3/31,TRUE,FALSE,0,rodriya01,wrighmi01,1,1,,,2018,1.697802106,2.859282685,1.472654726,-1.245213216,3.6990013,1.105374761,0.915206174,1.487049973,1.121805782,0.593111454,0.142563613,2.102970865,1.102267786,0.355550153,4.346054332,0.605439394,1.190157839,3.042519455,,,,,,,,,ARI_2018,COL_2018,-0.4013146,-1.661743139,-2.921311019,-3.517354098,-5.014323913,,3.206670493,-2.53087854,,-3.177918242,-2.54455045,0.00712294,4.364128398,-8.552904766,,-4.34797295,,,2.78286612,-1.878271674,,4.537879996,,,2.3738841,-5.884933821,,-2.224621581,-6.893092119,,5.35823188,-5.990343929,,5.953085586,-4.568691851,,1.926990556,-7.361703799,,1.538220186,-4.336549842,,2.484847654,,,2.03110347,-1.014413029,,-1.216912625,-5.781888723,,1.034390228,,,0.348190631,0.764436243,,2.789896469,-2.87032961,,1.927718661,-7.403852174,,0.413196172,,,2.014852185,-1.02146959,,1.175662292,-5.767726602,,6.719788934,-4.320457685,,0.821066656,,,1.961325172,-1.809774047,,4.259941988,-6.00692946,,,-7.091815344,,-5.200033243,-5.948059946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10730,KJP,BPH,2018/3/31,FALSE,TRUE,1,garcilu05,smithaj01,2,2,,,2018,4.197421548,6.550491224,2.600723457,-0.79645964,3.255227444,-2.114113869,-3.431430779,-1.358187684,-2.246074802,-0.293144666,-0.270662589,6.066869828,-1.55887485,-2.874264322,3.886554403,-1.262357467,2.11566122,6.739148698,,,,,,,,,NYM_2018,STL_2018,-3.495306739,-4.94663563,,2.688560998,-5.014323913,,4.586376224,-6.174300636,,-4.536043861,-6.204926518,,4.364128398,-8.552904766,,-4.34797295,-8.468543056,,6.74398072,,,10.38579911,,,4.125449972,,,-1.444030048,,,7.493752908,,,5.247698303,,,-3.245687243,,,-5.410844448,,,-1.985807069,,,-4.123809987,,,0.975444581,,,-0.39273895,,,-0.317286922,,,8.139715714,,,-2.301740671,,,-4.362245658,,,-4.122669854,,,-0.991018669,,,6.012375833,,,-1.734050402,,,3.402608073,,,9.619712451,,,-1.444288508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,KJP,BPH,2018/4/1,FALSE,FALSE,0,zeuchtj01,bendean01,1,1,,,2018,3.66302015,5.135798965,3.15599045,-2.142720367,2.367679733,-1.700917467,-2.393427924,-1.567225553,-1.283823207,-1.179400786,-1.097114994,4.416903045,,-1.468149205,2.963451866,-2.047824318,2.15840148,4.555416575,,,,,,,,,NYM_2018,STL_2018,-0.4013146,-1.661743139,-2.921311019,-0.41439655,-1.693654423,-2.938427055,4.126474314,-5.445616217,0.00326703,-4.083335322,-5.472851304,0.00712294,4.364128398,-8.552904766,,-4.34797295,,,5.897121737,-5.501124848,,8.144526147,-1.917930068,,4.987619702,-5.223977407,,-3.785804647,-2.71042738,,5.534559305,-3.028244598,,3.836923738,-3.164075702,,-2.581814157,-6.029317736,,-3.751366327,-3.512740489,,-2.314263335,-6.68080167,,-2.365263285,-4.145564352,,-1.054013019,-2.951996761,,-1.819868129,-3.132305552,,-1.648242026,-3.221025896,,5.912861766,0.3239789,,-1.92012657,-6.870431007,,-2.283234308,-1.669770064,,,-4.183654139,,1.003387965,-2.893076058,,4.591233443,-2.840980498,,-2.808556838,-3.276853423,,3.469167318,-7.628145353,,6.453502869,1.37890928,,-3.799629682,-2.791154947,,-5.364440104,-3.006527883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,RKN,FBW,2018/4/1,FALSE,TRUE,1,montera01,winanal01,1,,,,2018,0.129075422,-1.352272433,-0.339269144,0.51528158,-0.738737256,-2.37236162,-1.436519043,-1.770456814,1.60293158,-0.736272726,-0.683888791,-0.111606373,-2.46356975,0.022023784,-0.523824386,0.513251473,0.831461786,-2.802868112,,,,,,,,,SEA_2018,CLE_2018,-0.4013146,-1.661743139,-2.921311019,-3.517354098,-5.014323913,,-0.012642879,-4.716931798,,-0.008958464,-4.740776091,0.00712294,-0.008791092,0.293131059,0.006446132,-0.011663843,0.295556132,0.007896732,0.296925233,-3.202006488,,-2.134415384,-4.037685939,,-0.439511861,-3.429952854,,0.837699048,4.739944187,,-1.86466187,-4.849856486,,-1.10078724,-1.759459553,,-3.660607923,-6.660447976,,-2.221534934,-7.563136477,,-2.633595815,-2.802927937,,2.910376821,6.291606727,,-1.936385888,5.014764308,,-1.106303539,1.04398718,,-0.982764474,0.764436243,,-0.198975861,-6.118518846,,-3.739608088,-6.339799116,,-0.079939203,-1.746843541,,,6.356961026,,1.884637408,5.012212939,,-0.777526695,-2.186344574,,0.694955013,-3.107645985,,1.402729172,-2.75250836,,-4.215329286,-6.420482051,,0.850659303,4.869396384,,1.787258338,-4.856846438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,QDH,VJV,2018/4/1,FALSE,FALSE,0,burneco01,morgael01,1,,,,2018,0.071612906,0.447259483,-0.282768292,3.184790029,-0.886661874,0.388019897,-1.33380001,-0.022667967,-0.871429666,0.297692747,0.029615118,-1.617380276,1.131364064,-3.667143485,-0.9737514,0.042459284,0.068470888,,,,,,,,,,OAK_2018,LAA_2018,0.630016112,-1.849609289,-4.512514326,-3.517354098,-5.014323913,,-1.545649247,-2.538984049,-0.937065174,1.500070002,-2.552693677,0.944816608,-1.466430922,-0.212782208,1.609148289,1.433772526,-0.205671101,-1.575820493,0.205865127,-3.929368442,2.836952519,0.716552526,,-2.251438232,-0.351782309,-1.75714355,-0.235908777,5.481217912,4.523405618,-4.873555135,-3.186029111,2.806231661,0.215463269,-1.335916334,-0.974242488,-0.64505812,0.774433114,-1.965170515,-5.13996501,-2.057315744,-0.824149351,-3.832982515,0.112663515,-0.320266114,-5.24452022,-1.611600413,-0.751068154,2.741749393,-1.042700546,-1.424589138,3.826513415,0.558680502,0.99742821,-2.86804793,0.166293433,-1.16008077,-1.133569481,-2.23122196,-3.106935737,3.454295675,1.973962527,-1.951277513,-5.204344286,,-5.329899911,-6.078419977,-1.617558818,-0.755514672,2.62434958,1.00559661,-1.405103834,-3.925858887,-1.470202023,-1.868800121,-1.815854901,0.05091862,-6.160363414,-4.127854237,0.214526345,-4.141469988,4.189996625,0.298451103,0.854767747,-5.240685895,5.521079409,4.646749123,-4.791297183,3.06668096,2.829419183,-0.175691567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,KFH,RLJ,2018/4/1,FALSE,FALSE,0,kinghni01,mccarbr01,1,1,,,2018,-2.399275278,-1.731691813,-2.418110831,3.069725009,-1.478360348,-0.656448785,-0.555297869,-0.413646203,-1.21509095,-1.770238199,-1.648083264,-1.910295338,-0.495016387,0.419999133,-1.105037094,1.026406911,,1.243182607,,,,,,,,,TBR_2018,BOS_2018,-1.432645313,-1.849609289,-1.330107712,-3.517354098,-5.014323913,,-0.012642879,-4.113269859,,-0.008958464,-4.134305126,-1.729510038,-1.466430922,-0.212782208,1.609148289,1.433772526,-0.205671101,-1.575820493,-3.70971942,-1.72433207,4.710752266,-2.735523076,0.24248049,-4.486086596,-3.667354323,-1.136483345,-4.036665849,5.281066237,-4.85045943,-1.480833303,-3.225212983,8.303418303,3.455430879,-2.276432711,0.095327361,0.116812756,-0.903690521,-6.155817571,3.743336604,-0.812707153,-4.525963905,3.242937232,-0.501671351,-3.582385817,-5.418437029,,-3.090987746,-2.052812292,-1.087950437,-3.568645782,-2.824402555,-2.771287581,-2.909226231,0.112221362,-2.535545429,-3.008139913,-0.151877185,-2.626550562,-4.567049001,,-0.610908303,-5.096224842,-0.912497721,0.508487205,1.243367836,3.933391061,-2.243836577,-3.118625494,-1.975079702,1.036517643,-3.551939276,2.89450614,-1.672320052,0.632819145,0.231392962,,-1.05791385,-4.905993823,-3.599644467,-1.592834626,4.393823388,1.651069997,5.973658254,2.142144071,5.319768197,-4.991558676,-1.463419743,3.100405444,8.3196581,-3.536529361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
