id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season2,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew,predicted_probability,predicted_label
459,RKN,QDH,2016/4/10,False,False,norrida01,jeffrje01,1.0,1.0,6.0,5.0,3.393833217,,-0.677698302,0.111202318,0.545651094,1.454212138,0.415074769,-0.42115639,-1.106736886,-1.257539821,1.797672974,-1.031691433,-0.746699174,1.340780562,-1.111355842,0.044164629,-1.17341506,-0.471815518,-0.919243123,-1.443958035,-0.979368255,0.045077233,-3.848683825,3.015343262,0.503087237,-1.138210003,1.515512692,-0.174181571,SEA_2016,OAK_2016,2.692677538,0.929558697,-2.921311019,2.688560998,1.627015066,-2.938427055,0.907160942,0.408103804,0.741013599,-0.008958464,-1.812475236,0.00712294,-0.88337499,0.114404841,0.931766654,-0.011663843,0.295556132,0.007896732,,3.462930177,2.005668465,0.184142856,3.234966013,1.94122114,0.934514425,3.681563331,0.857701727,2.470936718,-1.504712167,-2.225598284,-0.494532477,3.722165721,1.847589553,0.733219695,2.616697823,-0.619549126,-0.525651681,-1.788677484,-3.751061617,-1.694304905,-3.845574422,-4.144143871,-1.82766146,-2.20401444,-4.252888493,3.266273177,1.200586144,-1.541397264,-1.895660987,-0.696475199,-0.783831052,-1.582013265,-2.525568935,-0.451111617,-1.083917062,-2.046573036,-1.565196767,1.761217285,-2.625637357,-6.119315586,-1.590480997,3.313932322,,-0.04720286,2.99985947,1.054228124,,-2.440999893,-4.839838231,-0.84259771,-3.624207984,1.774193742,-1.777589858,-1.83003865,-0.272235134,-0.652601311,-0.488760901,4.430286566,-1.323636933,,0.475175013,-2.245035373,-2.293591407,2.847733818,1.716297512,-0.969543158,0.191470953,1.753533854,1.004959418,-1.466300861,-1.021870059,,,0.03904415,,,-4.057320118,,,3.098868969,,,3.265719264,,,-0.944176047,,,0.543486929,,,,,,1.653916983,,,-0.21517541,,,2.118542403,,,,,,0.5918983579260562,1
1428,ECN,VQC,2016/4/10,False,True,rayro02,pallaan01,1.0,1.0,,,0.0,2016.0,0.44626851,0.800661534,0.32822023,1.205671696,0.947603395,1.446261792,2.342460099,0.650898499,,-0.115893442,-1.097114994,0.159399572,-0.673596398,-0.066191116,-1.054710911,0.705796533,-1.975914987,1.332271648,,,,,,,,,CIN_2016,PIT_2016,2.692677538,2.250203235,-0.867076383,5.170927037,1.758539497,-2.325545742,2.194886291,-3.173394528,-1.675759294,0.896458616,-2.168542344,-2.102841608,2.614960602,-1.476076106,-3.393398559,2.590121622,-1.457263706,-3.351674837,0.799577017,-1.703627517,3.63609471,1.276441405,-0.986939566,0.896222991,0.596906909,,4.756474411,2.038609099,3.223449454,-0.061837279,3.024179235,-2.522568521,-1.163644888,1.579684434,-0.606277231,1.791032715,2.474685852,-4.348788292,-4.398814043,3.820002603,-3.009034115,-0.573234039,1.171022593,-4.356873791,1.163506094,,,-1.683586871,1.363688644,-1.74497716,-3.026504962,-0.107313115,-1.881818614,-4.182353419,-1.648242026,-2.363153429,-1.355932817,0.166783417,-1.015736897,-1.396215155,-0.894732583,-2.626400692,2.423896507,-0.210369333,-1.125399363,-0.597807902,-0.064389975,-2.575292691,-0.873022978,0.888096685,-1.294498103,-2.875793075,-1.594841474,-2.091205802,-1.707981031,0.95835366,1.630295294,-1.770971878,-2.969188014,-2.682098617,3.017254707,1.780240865,-0.971296097,-1.642971532,0.850659303,0.548763447,-0.06193465,2.51444253,,-2.875964277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4686039179791777,0
1775,QPO,JEM,2016/4/10,False,True,felizmi01,fittsri01,1.0,1.0,5.0,5.0,0.0,2016.0,-0.09502839,-0.045985711,0.531623296,1.217178198,,1.415272062,0.601642812,0.579283673,-0.516313006,1.183948867,-1.113644042,-0.805445708,0.690562364,-0.533044287,-0.995632349,0.464645993,-2.265104689,-1.41730309,-1.037664691,-1.028934165,0.146179621,-2.328612191,-1.49019526,0.67426963,-3.525815632,-2.25729591,SFG_2016,LAD_2016,-2.463976026,-2.498221327,1.104150318,-1.448715733,-1.883566694,-1.342478444,2.286866673,-0.73757907,1.782250028,2.858195622,3.448725038,1.236069341,1.448848738,-0.212782208,-1.596256025,1.433772526,-0.205671101,-1.575820493,,6.062085847,1.180368233,-0.064887473,3.640862525,2.235464514,0.912733295,2.658191734,1.811232931,,-1.964449706,-4.510810706,0.882562938,2.471122256,0.845116272,1.72076189,4.057657695,0.134970296,,0.188864251,0.858721058,1.036919503,-0.02244288,2.590435659,1.058495909,-0.234743043,0.428547339,-0.96261294,4.70286122,3.853120894,1.369118631,-2.587153377,-3.689504701,1.98580968,2.120778404,1.054759699,-1.674861128,-2.659659434,0.174062106,-1.135406145,-1.543291652,-1.754747306,1.273378936,-2.156231911,5.036876173,-0.900635037,4.149861597,0.744778871,4.018941014,1.263934963,2.560462079,1.303763715,0.035006278,3.220249862,-1.503888361,3.964376897,2.527359816,0.628463472,0.623682912,0.584905756,-3.419542039,6.067551799,5.43348311,-2.206388168,1.321865237,1.474319524,-1.424157387,-0.135959484,-1.79314576,0.809248295,1.70028561,-3.141946563,-1.08319254,,,-1.07967074,,,0.194373658,,,-2.451245899,,,1.820108149,,,,,,-1.580755338,,,0.699960774,,,-3.719591468,,,-2.384611035,,,-1.417577316,,,3.050277811,,,0.4914714210463284,0
2696,RKN,DPS,2016/4/12,True,False,rodrich01,holmegr01,1.0,1.0,6.0,5.0,0.0,2016.0,-1.003757035,-0.269765712,-0.10797748,1.807297369,-0.42175593,-0.913261827,-0.48366486,,0.425891682,-0.403926681,-0.516237018,1.462000732,-0.635261041,-0.262947354,0.145937788,-1.760492136,-0.051216152,1.348741716,0.65293195,0.952616865,1.161344921,-2.328612191,0.104430738,0.279298281,-0.67386418,0.420993955,SEA_2016,TEX_2016,,0.838917875,-1.595613749,-1.190135937,-1.799099505,-1.772910982,-0.012642879,-0.040476758,1.815404264,-0.348489868,,,-1.882899445,-0.560441489,2.156696714,-0.011663843,0.295556132,0.007896732,-1.498259709,1.648431678,3.006889956,-0.419418336,1.406085775,3.252572337,-0.080382514,2.219488698,2.537470659,3.085116429,-1.717629554,-2.226956244,-2.050318788,2.857991858,2.766955905,-0.596939181,,0.292518123,-1.316306086,2.130896229,-1.600008922,-0.698185877,-0.922604437,1.627721541,-1.629979448,-0.928824557,-2.239576613,,-2.745279454,-2.628737683,0.040468714,-1.579924555,-1.027810334,,-1.918004835,-1.448489059,-0.712770724,-1.572092978,-1.311924065,1.924820344,-3.096630013,-5.646478347,-0.833804683,3.672745308,-1.731874132,-0.501283248,1.349727386,2.003219274,1.048595071,,-3.554300876,-0.777095604,-3.761838625,1.116684646,0.253591061,0.267816206,0.24159825,-2.415490881,,-0.151066704,0.028138171,-0.130665464,0.603130679,1.804120941,-2.51984095,-1.545979095,2.647361865,-2.002138803,0.966023821,-0.052833834,1.318821432,-1.114751973,0.695159388,,,0.984358232,,,,,,,,,1.003023606,,,-3.05452569,,,0.118638475,,,0.286990351,,,-0.679720973,,,,,,1.86137006,,,-1.71435466,,,0.5778465660509219,1
480,DPS,STC,2016/4/14,True,True,faedoal01,bernabr01,1.0,1.0,5.0,6.0,0.0,2016.0,-0.632877539,-0.506709243,-0.990392754,0.294356743,,,1.320676039,1.716410968,0.245469507,0.593111454,-0.56322674,-1.504863378,-0.560812175,0.994960542,-0.985375654,0.646408284,-0.057081928,-0.422363802,-0.833627165,0.226403833,-1.264916625,1.184865014,-1.22442426,5.16706872,-2.436888714,-0.777188353,TEX_2016,BAL_2016,0.836282255,0.966170853,0.338384688,-0.41439655,-0.318188085,-0.544504138,0.263298267,0.246397419,-0.284626107,1.801875696,-3.369611407,-1.261134468,-0.008791092,0.293131059,,3.240567988,-2.671636327,-5.071298058,-0.910531769,,-1.453645907,-0.794803956,,1.250764854,-1.450519312,-0.901932692,-1.68380117,0.453407832,-1.895565165,-2.82058432,-0.120979563,-1.031466185,-0.840873252,-0.254322501,-1.343043186,-0.957561199,2.73608588,-4.391928497,2.758119762,2.186453827,-3.747328233,-4.450554614,2.845237168,-3.740855294,0.835099614,0.429569866,-2.308641022,-1.262150468,3.026961503,-1.014077155,-1.191140728,1.034390228,-0.550665541,-0.205823538,-0.788445029,0.402641584,0.386241202,-2.079365146,0.814726,-1.126689247,-0.715480154,-0.202500197,1.120457801,1.358596331,-2.522087635,-0.799590625,1.964749964,-0.905778857,-1.938892046,0.107561464,0.358726426,-1.379983452,-1.48809789,-1.753292102,-0.164846627,0.87711146,0.547959735,-2.076357849,0.019003421,,-1.981267778,-0.763818232,1.699338604,-1.739360428,1.696166391,-2.471787674,-1.869994544,1.912144319,,-1.245654227,-0.868563859,-0.912787826,,,-0.643421685,,-1.307442163,-1.873098101,,1.197774428,-1.444451746,,2.071518778,-0.49592801,,2.378837197,-2.705199926,,-1.297523036,-0.810426114,,5.397499328,7.341128121,,-2.558913643,1.414215752,,-0.843169933,0.455659163,,-0.774646458,-0.282088582,,1.347858569,-2.479354937,,0.4142979232857381,0
1539,KFH,FBW,2016/4/14,False,False,middlke01,payamjo01,1.0,1.0,6.0,6.0,0.0,2016.0,-0.969895195,-1.291294318,-0.891613679,1.430048484,-1.293454575,-1.236071516,-1.820363848,-1.257539821,-1.36401084,-0.588563373,-0.542358817,1.239560275,-0.121768249,-1.677969201,0.26252222,-0.656631144,-0.743443435,0.509539872,0.57131694,,1.659674762,0.629267152,-0.991874636,1.780189406,-2.644303365,1.760138887,TBR_2016,CLE_2016,-0.4013146,-0.301096118,-0.534506058,0.619922633,2.327952587,0.278551878,-0.817471222,-2.15413476,0.914888835,-0.310764157,-0.430239357,0.978241575,-1.102020965,0.012232592,1.176894298,-0.011663843,0.295556132,0.007896732,-1.444599289,-3.099476919,2.251817356,-2.03780879,,-0.439200011,-1.297143855,-2.547710126,-1.563978148,2.428904866,-1.071998012,-1.562307584,-1.291597741,-0.747881964,1.780956308,-1.982521343,-2.889086745,-1.328503292,-1.834956935,-1.91103424,1.594839971,-2.835196114,,3.408616264,-1.82766146,-0.786333166,2.074088834,-2.511808844,-3.062270595,-2.626154365,0.828382436,-0.230663098,-0.377231047,-0.868448676,-1.313447741,-0.623574809,-0.754838412,-1.967751855,-2.17566836,1.624606779,2.97141509,0.426226519,,0.07700968,2.976294824,-2.593463641,-2.515854003,-1.473229535,-1.554931042,-1.881981073,4.961016924,-0.358241814,-2.423504328,1.899511076,0.433076081,-0.443656851,-3.506683092,-0.905426213,-0.94267494,-1.108045037,-1.049864747,0.04803089,-1.710797391,0.587355894,-1.294883678,-2.155079496,,,-4.013057626,-0.792664707,-0.508086796,-0.681765946,0.609307916,-0.073561854,,2.129642601,2.761530304,,1.805171612,1.055152677,,0.62074268,-1.051530867,,,-0.780214099,,-2.183087777,-1.655133124,,-1.049694771,,,1.856277956,,,-2.779995133,,,1.799300528,,,-2.767732118,,,0.973112195,,,0.5662867573639142,1
2075,HXK,JBM,2016/4/14,True,False,millesh01,jonesja09,1.0,1.0,5.0,5.0,0.0,2016.0,0.07544374,0.208767302,0.761523314,0.292822543,0.000885837,-0.194472253,-0.962119301,-0.638168358,0.185328783,-1.068618771,1.015848321,0.130292648,0.535569047,0.507606451,-1.067429213,1.516686451,-0.461020575,2.065183624,0.081626878,1.042373532,0.297245886,0.419707756,-1.49019526,0.939690376,-0.476820262,-1.132414167,HOU_2016,KCR_2016,,-1.682083226,-2.418128352,-1.190135937,-0.392147602,0.592226661,-0.9324467,-0.14581008,-1.318971009,0.556927211,-1.189409827,-0.351594187,-1.466430922,-0.212782208,1.609148289,2.156490711,-0.878610518,-2.578302667,0.211935801,0.457417569,-0.428686777,0.338713406,,1.216231246,1.269701814,-1.270592536,0.948199297,0.450739143,2.18740646,-0.713354378,-0.895949477,0.038809205,-1.228301573,0.074858231,-1.759459553,-1.162886848,-0.161443529,-0.845598108,-3.960603321,-1.463101573,-0.137112001,-2.56637288,-0.854457711,-1.09993612,-0.490238231,0.319660697,0.980410862,-1.238789332,0.585164274,-0.233819836,-2.561212692,-1.641476981,-2.516735715,-2.494785002,1.754566525,3.206182059,2.010514072,,0.260982568,-0.414596824,1.027041923,0.526663148,0.653266097,0.638018995,,0.445044706,-1.673227952,-1.497164601,-3.201298388,-1.313480872,0.449621875,-1.527338704,-1.614421658,-0.934265647,2.224007332,2.067638457,-1.555073364,,-0.6100487,-0.271598667,5.038984052,2.842895436,1.633221187,-0.853783045,2.345395048,3.079231772,-2.519230577,2.602969301,-1.677211596,-1.357701794,0.094199081,,,1.077850834,,,0.355151994,,,0.40309889,,,0.374497035,,,0.546717731,,,-1.580755338,,,0.977476898,,,-0.469693557,,,-1.213115797,,,-1.35328423,,,3.178762282,,,0.5147158008241405,1
150,MOO,GKO,2016/4/15,False,False,bibenau01,meisiry01,1.0,1.0,6.0,5.0,0.0,2016.0,0.715193084,2.120318273,1.003113164,-1.110970693,1.973214084,1.772993021,1.181915241,2.457398599,-2.016967279,1.676313378,-1.637063898,-0.010998268,-1.497963703,-1.506272265,,-1.487904214,2.52058846,-0.866271455,-0.652908214,-0.303976471,-1.313120496,-1.174317813,-0.054557271,-0.487182443,0.454506977,-0.694960156,,COL_2016,-2.120199122,-2.215315129,0.085780578,1.309468755,1.828925419,-0.538588223,4.381975375,-1.628712545,-0.948473479,-1.216181236,2.634037494,-1.375419733,,-2.992823061,-5.603011418,0.47014828,,-0.492918628,1.225738312,0.04262388,-3.495075594,3.367151205,-0.489603227,-1.166394101,1.644821276,-1.540918197,,,-1.483126051,,3.518766775,-1.228051746,,3.20991282,-0.614452454,-2.09194581,2.999637348,,2.966434549,1.96461387,0.468410726,1.245308653,4.009533528,2.426825278,-0.010449231,-3.705108391,-5.258698781,-2.585389077,2.512432537,-2.009611256,-1.190542404,2.778659224,1.097915397,,-2.517799361,-2.612190638,,-0.063191579,-3.722687496,-1.746730993,-2.204932173,-2.114336717,-1.511326388,-2.339601154,-0.654993146,-0.632677037,-1.450551415,-1.616806779,3.003073532,1.582789228,-2.413129296,-0.732607794,3.81995666,2.930269312,-1.207235395,-2.042594844,-1.738221409,,4.033199725,0.13152494,-0.159062058,-1.407443268,-1.884713437,-0.865199889,0.44803688,-1.198860682,0.262832675,-1.654746836,2.011949414,-0.888933486,-0.67846417,,,-0.324538189,,,-1.358745068,,,-1.252421088,,,0.437349692,,,1.743632454,,,-0.050795134,-0.076616663,,-0.514419344,-1.009274456,,0.523000127,-2.068271328,,-0.757534316,0.602026341,,0.736241058,-0.530417688,,0.855334763,1.065290166,,0.7439768021002426,1
235,ZQF,VJV,2016/4/15,True,True,francjp01,duffyda01,1.0,2.0,6.0,6.0,0.0,2016.0,,-1.157142466,-1.614110204,1.604563763,-2.464524472,-0.625841644,-0.566110399,-1.353026255,-0.000821079,-1.37634659,-0.543391883,-0.295289789,0.696967714,-0.188051762,-0.489635403,-0.548079162,-0.311737928,-0.809986696,-0.33810746,-0.303976471,-0.488298691,-0.885744219,-0.294225762,0.722743386,1.162226879,0.162295502,MIN_2016,LAA_2016,0.630016112,-0.566778976,-1.79616037,1.309468755,-0.839980955,-2.464629811,-2.261052218,-3.593563162,-4.214196605,-1.014977441,-0.209872866,-1.299489207,-4.381710582,-8.552904766,,0.47014828,0.241288742,-0.492918628,-2.33774716,-2.704076477,0.51852492,-1.825274285,-3.284238947,1.513394767,-2.418972889,-3.405931751,0.13328477,2.73246824,-1.700477617,-3.764833334,-4.473291871,-4.586917492,0.660610296,-3.843960006,-3.727873865,-2.30420625,-0.854514737,-0.21056945,-2.21808003,,2.051167948,-2.653161349,-1.977697038,-0.341450218,-2.72508415,-0.020534349,-0.762549629,1.72163275,-0.175410973,-1.688036571,0.581295499,-2.137007946,-2.538292927,-3.069775865,-0.756502106,-3.712036527,-1.496675087,-0.446881542,-3.615937307,-2.177897852,1.283559214,-5.135706742,-4.689883395,-0.390546378,1.881846586,,0.595289264,-0.376563202,-0.782119471,-2.104175861,-4.4245808,-0.661576325,-0.724891792,-0.232072144,,-0.756928789,-2.50687567,-3.025333182,-0.377571401,-0.42138175,-3.360136006,-1.325835574,1.609961141,1.492822854,-1.095349074,-2.132597616,-0.996617888,0.843675373,-0.396879438,0.011324258,-0.347322776,,,-0.324538189,,,-0.480895354,,,-0.952714885,,,-1.322524709,,,,,,-0.306209978,-0.687022723,,0.750643507,-0.644894587,,,-2.364855333,,0.135244793,0.340181162,,0.607654887,-1.452782937,,-0.99162951,-2.721035285,,0.45708984730286384,0
1574,HXK,GLO,2016/4/15,True,True,effrosc01,finnebr01,1.0,1.0,5.0,6.0,0.0,2016.0,-0.174326662,-0.087179815,0.477850072,0.032008499,-0.206208629,1.669215684,,1.233010897,-1.54156917,1.368585559,1.052487711,-0.168939822,0.886928304,0.145407254,-0.551517462,-1.519049594,0.56337572,0.910026539,-0.389545492,0.231408952,-1.289601042,2.87642877,-0.040535262,-0.984610034,3.007745876,-0.777188353,HOU_2016,DET_2016,-1.020113028,-1.728111445,-2.002629361,0.361342837,-0.392147602,,-1.208387846,-0.30669406,-0.837667131,1.688698561,-1.270201956,-1.748210234,-1.757958888,-0.445379012,1.984864627,2.156490711,-0.878610518,-2.578302667,-0.183872125,0.319009693,0.286765492,-0.130150594,-1.417577891,1.45458885,0.829238963,,1.208256397,-0.002937987,1.871032674,-0.069181523,-1.222046368,-0.19918272,-0.648240984,-0.254322501,-1.738701554,-0.77393194,2.832900705,-0.941061779,-0.839374361,2.192936163,-0.621836511,2.069139539,2.085682054,-1.428027212,-1.136430976,-2.83630258,-4.147228821,-0.806837338,2.667224872,-1.928455482,-1.310313048,2.283128259,-1.650032278,-3.198122727,1.813572201,2.690698089,2.056288098,-0.276355127,0.459096947,0.003601061,1.585471098,0.723885731,-0.111934571,0.102489412,1.640688067,,-2.055953249,-1.597950308,-2.323195147,-1.427005236,0.018099558,,-0.820160967,,-2.2195501,,-0.592911748,-0.378411311,0.985239759,4.446848126,0.429259769,1.168024516,,0.16241597,-0.976239941,-0.625698898,0.993512199,0.663284512,-1.83347567,-1.451090245,-0.401430847,-0.759165631,,0.233131539,-0.996615099,,-1.333713545,-0.865393222,,2.954595426,-0.851066633,,1.065876263,-0.424856488,,0.530968853,-0.512752757,,-0.035851871,,,-1.034515,,,3.244475484,,,-0.843169933,,,-0.067422514,,,-3.266875353,,,0.4950821544357469,0
2834,UPV,RKN,2016/4/15,True,False,ryanri01,baezmi01,1.0,2.0,7.0,6.0,0.0,2016.0,-0.168293098,,-0.117162347,-0.459894459,0.703527775,-1.387194274,-0.822006936,-0.698815148,1.251633378,-0.785509177,0.013430425,1.28839854,0.463985874,-0.763679973,-0.241651314,1.139027493,-0.300508821,-0.700430525,0.081626878,-0.173081332,3.97948609,-2.328612191,0.635972737,0.825076872,1.968315636,-0.979021202,NYY_2016,SEA_2016,-0.4013146,-1.661743139,-2.921311019,0.619922633,0.408306656,-1.402724788,0.562234509,0.580784724,1.743105438,,0.48687989,0.746469384,-0.008791092,0.293131059,0.006446132,-1.457100212,-0.205671101,1.591613957,-0.174310814,4.11928,0.468082676,,2.273478098,2.165918558,-0.094643969,3.818274245,0.32834453,-0.858586398,-1.909034296,-3.493102157,0.528819649,1.957310261,1.599693713,1.191721428,4.561313115,1.081902871,-2.077762369,0.907047263,3.450032388,-1.239100837,1.118395127,3.221361334,-0.949750578,2.038426346,,2.268367707,-0.533764471,-3.538558758,-1.830048645,1.54492167,2.352626477,-1.185588494,1.324488594,0.547172686,0.140228896,-2.693018212,-2.784070259,1.690520641,-1.964931902,2.668014705,0.913271952,1.971030375,-1.051218089,-1.241641405,1.556803502,-0.213061944,-1.539274098,-2.008383464,0.082442046,-0.552050432,-1.699333576,4.150798975,-0.343113293,-1.022563589,-1.130277708,1.551006876,-2.616136776,-3.964593351,-0.360084355,3.061340054,-1.765060459,-1.16698926,0.69349079,2.897798293,0.662768839,-1.72950742,-3.364035273,-0.423803161,-2.251741757,1.956439995,,,,-0.188194812,,,4.274123936,,,-2.451245899,,,-0.19117688,,,-1.458639393,,,0.68510308,,,0.85764039,,,2.136555742,,,-1.053366447,,,-0.324594857,,,-2.260413663,,,0.5620817474085265,1
1030,JEM,QPO,2016/4/16,True,False,fittsri01,felizmi01,1.0,1.0,6.0,6.0,0.0,2016.0,0.653133567,0.182749973,-0.148724892,0.225317731,-0.028699087,-0.213410421,-0.700185768,,0.441356439,0.504485842,-0.48388731,-0.427184847,-1.29782068,-1.324947006,0.594565621,-0.738387334,1.682902981,-0.798081865,0.448894424,,-0.633004271,-1.641532204,-0.161340262,-0.406629337,0.815110227,,LAD_2016,SFG_2016,-1.245130638,-1.786268861,-1.645510103,0.4318646,0.839327941,,1.910583292,1.623385236,2.22084169,0.814147972,0.083472751,0.802824976,1.183823314,-0.0422099,-1.278574375,0.382546076,0.25926571,-0.401017297,1.841635754,-1.813564892,2.32984254,,-1.906002455,2.648836087,0.495261636,-1.930145071,1.976154917,-0.385045731,1.997620912,2.495258497,1.447562709,-1.95027006,-2.7948156,1.143626841,,1.067309936,0.501172222,3.46719858,0.341064732,-0.361693687,2.25265141,1.160403848,0.844225197,2.457888836,0.180750088,0.283975902,-2.42859231,-0.090992106,1.349373224,0.931848337,0.837550073,1.812824325,2.025224364,-0.559117562,-1.113440066,2.410064973,1.504089917,-0.306773779,0.398284994,0.232205281,-2.22600958,3.435123629,3.074019771,-2.051541036,0.322430744,0.252713067,-0.763543692,-1.789248265,-2.792965862,0.319711876,1.010265657,-2.353485626,0.715964762,0.880800503,0.470565268,-0.778294016,-2.042267603,-1.10805403,2.489035265,-0.323755876,3.368146747,-0.817420007,1.021747369,0.668829262,0.773795022,0.790679777,3.485999537,-0.693215802,0.089268317,2.455186015,0.480530707,0.78913897,,0.11422095,-1.185397312,,-0.634904075,2.762470664,,-1.737659702,-0.986313547,,-1.07111408,-1.13557171,,-0.660696244,4.622189296,,-0.164593827,-0.175780103,,-0.430195387,-1.029366604,,0.907364026,-1.401404919,,-1.523217478,-0.706668429,,0.896973773,-0.423990928,,0.710789733,3.424550705,,0.6725662697656986,1
